,id,title,date,author,story,topic
576,1b70912204fb11ebb0a1646e69d991ea,"السجن النافذ لشاب وشقيقته في قضية ""زنا محارم""",الاثنين 27 يوليوز 2020 - 18:05,هسبريس من أكادير,قضت المحكمة الابتدائية بإنزكان، الاثنين، بإدانة شخص في الثلاثينيات من العمر من أجل الخيانة الزوجية والتحرش الجنسي من طرف أحد المحارم، وحكمت عليه بخمس سنوات سجنا نافذا وغرامة مالية نافذة قدرها 2000 درهم مع الصائر والإجبار في الأدنى؛ وذلك بعد إسقاط الدعوى العمومية في شقها المتعلق بالمشاركة في الخيانة الزوجية.وقضت المحكمة ذاتها في الملف نفسه بعدم مؤاخذة شقيقة الثلاثيني من أجل ما نسب إليها بخصوص جنحة المشاركة في الخيانة الزوجية والتصريح ببراءتها منها، ومؤاخذتها من أجل باقي التهم والحكم عليها بسنتين حبسا نافذا.وفي الدعوى المدنية التابعة، وفي الشكل، قبولها في الموضوع، الحكم على الشقيقيْن بأدائهما تضامنا لفائدة المطالب بالحق المدني (زوج الشقيقة) تعويضا مدنيا قدره 100.000 درهم مع الصائر تضامنا والإجبار في الأدنى.وكان أحد دواوير الجماعة الترابية إنشادن، ضواحي اشتوكة آيت باها، قد شهد تفجّر فضيحة أخلاقية، عقب تقديم شخص لشكاية ضد زوجته يتهمها فيها بالخيانة الزوجية مع شقيقها، حيث أوقفت المصالح الدركية ببلفاع المعنيّيْن وأحالتهما في حالة اعتقال على أنظار القضاء.,faits-divers
577,1ca685d204fb11eb80b3646e69d991ea,الشرطة توقف مروج مخدرات إسباني بمدخل تطوان‎,الاثنين 27 يوليوز 2020 - 00:17,هسبريس من تطوان,تمكنت عناصر الشرطة بولاية أمن تطوان من توقيف مواطن إسباني يبلغ من العمر حوالي 47 سنة، يشكل موضوع أمر دولي بإلقاء القبض صادر عن السلطات القضائية الإسبانية من أجل تورطه في قضايا تتعلق بالترويج الدولي للمخدرات.وجرى توقيف المشتبه فيه الأجنبي رفقة مواطن مغربي على متن سيارة خفيفة على مستوى سد قضائي منصب بمدخل مدينة تطوان؛ وذلك بعد أن أظهرت عملية تنقيطه بقواعد معطيات الأشخاص المبحوث عنهم أنه يشكل موضوع نشرة حمراء صادرة عن المنظمة الدولية للشرطة الجنائية بناء على طلب السلطات القضائية الإسبانية، لتورطه في نشاط شبكة دولية لترويج المخدرات.وأسفرت عمليات التفتيش المنجزة بمنزل يقيم به المشتبه فيه الأجنبي بمدينة طنجة عن حجز كيلوغرامين و200 غراما من مخدر الشيرا، على شكل صفائح وكبسولات معدة للترويج.وقد تم الاحتفاظ بالمشتبه فيهما رهن تدبير الحراسة النظرية؛ وذلك في انتظار عرض المواطن الإسباني على السلطات القضائية المختصة للبت في مسطرة تسليمه إلى السلطات القضائية الإسبانية باعتبارها الجهة الطالبة، وتحديد مدى تورط مرافقه في أنشطة ترويج المخدرات.,faits-divers
578,1d8eaf4004fb11eb9ce7646e69d991ea,رصاص مفتش شرطة يوقف جانحيْن في مكناس‎,الأحد 26 يوليوز 2020 - 22:39,هسبريس من الرباط,"اضطر مفتش شرطة ممتاز يعمل بولاية أمن مكناس لاستعمال سلاحه الوظيفي بشكل تحذيري، وذلك خلال تدخل أمني، زوال اليوم الأحد، لتوقيف شقيقين من ذوي السوابق القضائية العديدة، كانا في حالة اندفاع وتخدير قوية وعرّضا عناصر الشرطة والمواطنين لاعتداء جديّ وخطير باستعمال السلاح الأبيض.وكانت دورية للشرطة قد تدخلت من أجل توقيف المشتبه فيهما اللذين أحدثا الفوضى بالشارع العام بحي ""سيدي بابا"" وعرّضا أحد الأشخاص لاعتداء جسدي، كما أنهما واجها عناصر الشرطة بمقاومة عنيفة باستعمال السلاح الأبيض والرشق بالحجارة؛ مما اضطر موظف الشرطة لاستعمال سلاحه الوظيفي وإطلاق رصاصتين تحذيريتين، وهو ما مكن من تحييد الخطر الناتج عن هذا الاعتداء وتوقيف المشتبه فيهما، وفق ما جاء في بلاغ للمديرية العامة للأمن الوطني.وقد وُضع المشتبه فيهما، البالغان من العمر 24 و35 سنة، تحت تدبير الحراسة النظرية رهن إشارة البحث الذي تشرف عليه النيابة العامة المختصة؛ وذلك لتحديد كافة الأفعال الإجرامية المنسوبة إليهما.",faits-divers
579,1ea4513e04fb11ebafa7646e69d991ea,الكمامات تجر 202 إلى متابعات في سيدي سليمان,الأحد 26 يوليوز 2020 - 18:00,فؤاد طباق من سيدي سليمان,"أوقفت السلطات العمومية بسيدي سليمان، ليل أمس السبت، 82 شخصا بسبب عدم التقيد بالضوابط الإجبارية لارتداء الكمامات الوقائية.وشرعت السلطات المحلية، مدعمة بعناصر القوات المساعدة والأمن الوطني وأعوان السلطة، منذ أيام، في مراقبة المقاهي والمطاعم والقيام بحملات في الشارع العام للسهر على التطبيق الصارم والحازم للمقتضيات القانونية المتعلقة بمخالفة حمل الكمامات خلال فترة الطوارئ الصحية التي تعيشها البلاد.وفي هذا الصدد، أوضح مصدر أمني لجريدة هسبريس الإلكترونية أن ""هذه الحملات أسفرت عن توقيف 120 شخصا خلال اليومين الأولين كانوا يتجولون في الشارع العام دون أن يرتدوا الكمامات الواقية""، مضيفا أن ""وضع الكمامة للوقاية من فيروس كورونا إجباري وواجب"" وأن ""كل مخالفة لذلك تؤدي إلى عقوبات قد تصل إلى السجن أحيانا"".هذا وكانت وزارة الداخلية أصدرت بيانا تجبر فيه جميع الأشخاص بوضع الكمامة من أجل التنقل خارج مقرات سكناهم، وتورد أن كل مخالف ستطبق في حقه عقوبة الحبس المنصوص عليها في القانون، من شهر إلى ثلاثة أشهر وبغرامة تتراوح بين 300 درهم و1300 درهم أو بإحدى هاتين العقوبتين.وجرى الاحتفاظ بالموقوفين تحت تدابير الحراسة النظرية، رهن إشارة البحث الذي تشرف عليه النيابة العامة المختصة، من أجل إحالتهم على القضاء ومتابعتهم حسب المنسوب إليهم.",faits-divers
580,20a2387e04fb11ebb5a9646e69d991ea,البحرية الملكية تجهض عملية تهريب دوليّ للمخدرات,الأحد 26 يوليوز 2020 - 16:00,هسبريس من الرباط,تمكنت فرقة من خفر السواحل التابعة للبحرية الملكية من إحباط محاولة لتهريب المخدرات عبر سواحل البحر الأبيض المتوسط.وأوضح مصدر عسكري، ضمن تصريح لهسبريس، أن دورية بحرية طاردت زورقا سريعا محملا بالمخدرات، قبل أن يعمد سائقه على التخلّص من الشحنة برمي 14 حزمة و22 علبة بلاستيكية مملوءة بمخدر الشيرا.وأضاف المصدر ذاته أن كمية المخدرات، التي عُثر عليها على بُعد 15 كيلومترا من الساحل، بلغت حوالي طنّا، وتم تسليمها إلى الدرك الملكي قصد القيام بباقي الإجراءات القانونية.,faits-divers
581,21dc35f804fb11eb86d0646e69d991ea,"احتجاج مواطنين يكشف ""شبكة للدعارة"" في خريبكة",الأحد 26 يوليوز 2020 - 15:19,هسبريس من خريبكة,"عرف الحيّ السكني ""الخَميس"" بخريبكة، في ساعة متأخرة من ليل السبت، تجمهر عدد من قاطني تجزئة سكنية أمام منزل معدّ للكراء، من أجل التعبير عن استنكارهم ما أسموه ""تحويل منزل سكني إلى وكر للدعارة"".وتفاعلا مع احتجاج السكان أمام باب المنزل المستهدف، انتقلت عناصر من الدائرة الأمنية السابعة إلى مكان الواقعة، حيث تم ضبط فتاتيْن في حالة سكر، في وقت تمكن شابّان من الفرار إلى وجهة مجهولة.وأوضحت مصادر هسبريس أن عناصر الأمن أوقفت صاحب المنزل الذي يقطن بالطابق الثاني، فيما اتّهمه جيرانه باستغلال علاقاته المتشعّبة بالمدينة من أجل تسهيل عملية كراء عدد من الشقق بحي الفتح ودرب سي بوعبيد للراغبين في ممارسة الجنس وشرب الخمر، مقابل أداء مبالغ مالية عن كل ساعة يقضونها بها.وأضافت المصادر ذاتها أن التحريات الأولية تشير إلى أن صاحب المنزل أعد مجموعة من الشقق المفروشة بأحياء متفرقة من المدينة، وجهزها ببعض اللوازم التي يطلبها الزبائن، كالأسرّة والحمّامات و""النرجيلات""، فيما كان يستعين بامرأتين لتسهيل العثور عليهم.يُشار إلى أن النيابة العامة أمرت بوضع صاحب المنزل والفتاتيْن رهن الحراسة النظرية، لفائدة البحث الذي تجريه مصالح الأمن، فيما مازال البحث جاريا عن الشابّيْن الفارّيْن والامرأتين المتّهمتين بالتوسّط في الدعارة، من أجل توقيفهم ومتابعتهم بتهم مرتبطة بتكوين شبكة متخصصة في الدعارة.",faits-divers
582,238594f604fb11eb9c6a646e69d991ea,انتشال جثة شاب من قناة مائية بنواحي إقليم أزيلال,الأحد 26 يوليوز 2020 - 05:08,حميد رزقي,انتشلت عناصر الوقاية المدنية بسوق السبت أولاد النمة، مساء السبت، جثة شاب يبلغ من العمر 18 سنة، بعدما قضى غرقا في قناة مائية في النفوذ الترابي لجماعة بني آعياط بإقليم أزيلال.وحسب مصادر هسبريس، فإن عناصر الوقاية المدنية بسبت أولاد النمة قضت ما يناهز ساعتين ونصف ساعة في البحث عن الغريق، المنحدر من دوار تاونزة بجماعة أيت أعتاب، والقاطن بجماعة بني آعياط، بعدما جرفته المياه بسبب ارتفاع منسوبها.وذكرت المصادر ذاتها أن الهالك حاول السباحة بالقناة المذكورة، حينما كان عائدا من سوق أسبوعي بأولاد النمة، تزامن انعقاده مع موجة حرارة مفرطة، فاختفى عن الأنظار إلى أن انتشلته المصالح المعنية جثة هامدة.وبتعليمات من النيابة العامة المختصة، نُقلت جثة الشاب نحو مستودع الأموات بالمركز الاستشفائي في بني ملال، قصد إخضاعها للتشريح لتحديد السبب الحقيقي للوفاة.,faits-divers
583,2467509e04fb11eb8fa5646e69d991ea,حيازة المخدرات توقف ثلاثة أشخاص بمدينة مراكش,الأحد 26 يوليوز 2020 - 03:40,إبراهيم مغراوي من مراكش,"أوقفت عناصر الدائرة الأمنية العاشرة بمراكش، السبت، شخصا ضُبط بحي المحاميد متلبسا بحيازة مخدر ""الشيرا"".وبعد إخضاع الموقوف لبحث قضائي، أفصح عن مصدر ما ضُبط لديه من مخدرات، لتتمكن عناصر الأمن من إيقاف شخص آخر كان وراء ذلك.وفي سياق البحث عن مصدر هذه المخدرات، واصلت عناصر الدائرة 10 بحثها، الذي أسفر عن حجز حوالي 100 غرام من ""الشيرا""، ومبلغ مالي متحصل من بيع المخدرات.وانتهى تفتيش مسطري، تم تحت إشراف النيابة العامة المختصة، بمحل سكنى المصدر المزود، بحجز 12 صفيحة من ""الشيرا"" فاق وزنها الإجمالي كيلوغراما.ووُضع الموقوفون الثلاثة رهن تدابير الحراسة النظرية، فيما يبقى البحث متواصلا للكشف عن باقي امتدادات هذه القضية.",faits-divers
584,26c5c3de04fb11ebb7fa646e69d991ea,ضبط أطنان فضلات دواجن لتغذية الأغنام بالرحامنة,الأحد 26 يوليوز 2020 - 01:36,هسبريس من الرباط,"أعلنت عمالة إقليم الرحامنة عن ضبط 12 طنا من فضلات الدواجن كانت تستعمل في تغذية الأغنام لدى أحد المربين بدوار تمغارت التابع لجماعة الجعافرة بإقليم الرحامنة.وجاء في بلاغ لقسم الشؤون الاقتصادية والتنسيق بعمالة الإقليم، أنه ""في إطار المراقبة المكثفة خلال هذه الأيام (قبل عيد الأضحى) لضيعات تربية الأغنام، لمراقبة الأعلاف المستعملة والأدوية البيطرية ومياه الشرب، تم بتاريخ 21 يوليوز، ضبط كمية من فضلات الدواجن تستعمل في تغذية الأغنام لدى أحد المربين بدوار تمغارت جماعة الجعافرة"".وأضاف البلاغ أنه ""تم ضبط هذه الكمية التي تقدر بـ12.000 كلغ (12 طنا) من طرف المصالح البيطرية التابعة للمكتب الوطني للسلامة الصحية للمنتجات الغذائية (أونسا) بتنسيق مع السلطة الإقليمية"".وفي هذا الإطار، اتخذت جميع الإجراءات القانونية اللازمة بحضور السلطة المحلية والدرك الملكي، حيث تم حجز وإتلاف كمية الفضلات المذكورة، والحجز الاحتياطي للأغنام والتي يقدر عددها بـ73 رأس وتحرير محضر مخالفة في حق المخالف وتقديمه للعدالة.وذكر المصدر ذاته بأن هذا التدخل يأتي في إطار السهر الدائم للسلطات العمومية المختصة، على احترام السلامة الصحية للمنتجات الغذائية والتصدي وزجر المخالفين لمقتضيات القوانين المعمول بها في هذا الصدد.",faits-divers
585,280c492404fb11ebb8eb646e69d991ea,عدم وضع الكمامات يوقف أربعة أشخاص في حطّان,السبت 25 يوليوز 2020 - 21:40,هسبريس من خريبكة,أوقفت عناصر من المركز الترابي للدرك الملكي بحطّان بإقليم خريبكة، السبت، أربعة أشخاص كانوا متواجدين بالشارع العام دون أن يرتدوا الكمامات الوقائية.وأوضحت مصادر هسبريس أنه تطبيقا للقرارات المرتبطة بحالة الطوارئ التي تعيشها البلاد بسبب انتشار فيروس كورونا المستجد، قامت دورية للدرك الملكي بجولة بمركز حطّان، من أجل معاينة مدى حرص المواطنين على التطبيق الفعلي للقانون، خاصة ما يتعلق بضرورة ارتداء الكمامات الوقائية.وأضافت المصادر ذاتها أن الحملة أسفرت، إلى حدود عشية اليوم نفسه، عن توقيف أربعة أشخاص (ذكور) كانوا يتجولون في مركز حطّان دون كمامات وقائية، بينما ما تزال دورية الدرك الملكي تجوب الأزقة والشوارع والأحياء السكنية من أجل زجر المخالفين للقرارات الجاري بها العمل خلال الظرفية الراهنة.وبتعليمات من النيابة العامة المختصة، وُضع الموقوفون رهن تدابير الحراسة النظرية لفائدة البحث الذي يجريه المركز الترابي للدرك الملكي، في أفق إحالتهم على القضاء ومتابعتهم بحسب المنسوب إليهم.,faits-divers
586,28d5c5c604fb11ebbd2c646e69d991ea,تنظيم الهجرة غير النظامية يورط شخصين بالعيون,السبت 25 يوليوز 2020 - 11:02,هسبريس من الرباط,تمكنت عناصر المصلحة الولائية للشرطة القضائية بولاية أمن العيون على ضوء معلومات دقيقة وفرتها مصالح المديرية العامة لمراقبة التراب الوطني، مساء أمس الجمعة، من توقيف شخصين عمرهما 32 و41 سنة، من ذوي السوابق القضائية العديدة، وذلك للاشتباه في ارتباطهما بشبكة إجرامية تنشط في تنظيم الهجرة غير المشروعة وإعداد وترويج المشروبات الكحولية بدون رخصة.وذكر بلاغ للمديرية العامة للأمن الوطني، أن إجراءات البحث والتفتيش المنجزة في إطار هذه القضية مكنت من حجز زورق مطاطي يستعمل في تنظيم عمليات الهجرة السرية، وسيارتين إحداهما ذات الدفع الرباعي، ولوحتي ترقيم خاصتين بالسيارات، بالإضافة لمعدات تستخدم في تقطير وإعداد مسكر ماء الحياة، علاوة على مشروبات كحولية موجهة للترويج بدون رخصة.وأضاف البلاغ أن عملية تنقيط المشتبه فيهما بقاعدة بيانات الأشخاص المطلوبين قضائيا، أوضحت أن المشتبه فيه الأول يشكل موضوع بحث على الصعيد الوطني من أجل قضية تتعلق بتنظيم الهجرة غير المشروعة، على إثر تفكيك شبكة إجرامية تنشط في هذا المجال خلال شهر أبريل المنصرم، فيما تبين أن الموقوف الثاني مبحوث عنه وطنيا من أجل الاتجار في مخدر الشيرا والمشروبات الكحولية بدون ترخيص.وقد تم، يشير البلاغ، وضع المشتبه فيهما رهن تدبير الحراسة النظرية لفائدة البحث الذي يجري تحت إشراف النيابة العامة المختصة، وذلك للكشف عن جميع ظروف وملابسات هذه القضية، فضلا عن رصد الامتدادات والارتباطات المحتملة لهذه الشبكة الإجرامية.,faits-divers
587,29c1aa9a04fb11ebbbde646e69d991ea,العقارب تواصل لسع أطفال نواحي مدينة سطات,السبت 25 يوليوز 2020 - 06:56,إبراهيم الحافظون من سطات,استقبل قسم المستعجلات بالمركز الاستشفائي الحسن الثاني بسطات، في الساعات الأولى من الجمعة، أربع حالات للسعات العقارب، من بينها طفلان.وأفادت مصادر هسبريس بأن الحالات الأربع تتعلق بشخص (ع.ح) من مواليد 1970، وشاب (أ.ص) من منطقة كيسر في عقده الثاني، وطفل (آ.ب) ينحدر من القراقرة دائرة البروج بني مسكين، وطفلة (ض.ف) في عامها التاسع تنحدر من سيدي حجاج.وأضافت المصادر ذاتها أن المصابين تلقوّا العلاجات الضرورية وجرى الاحتفاظ بهم تحت المراقبة الصحية إلى حين استقرار حالتهم لمغادرة المستشفى، باستثناء حالة واحدة تطلّب وضعها الصحي إحالتها على طبيب الإنعاش قصد إدخالها العناية المركّزة.,faits-divers
588,2b774dfa04fb11eba4d6646e69d991ea,درك دار ولد زيدوح يفك لغز رخص سياقة مزورة,السبت 25 يوليوز 2020 - 05:50,هسبريس من الفقيه بن صالح,أوقفت عناصر الدرك الملكي بالمركز الترابي دار ولد زيدوح، شخصين بشبهة تزوير رخص سياقة واستعمالها، وذلك بجماعة دار ولد زيدوح التابعة إداريا لإقليم الفقيه بن صالح.وأوضحت مصادر جريدة هسبريس الإلكترونية أن توقيف الشخصين، البالغ عمرهما حوالي 40 سنة، جاء إثر شكايات لضحايا حصلوا على رخص سياقة مؤقتة مقابل مبالغ مالية تقدر بحوالي 4000 درهم دون اجتياز الاختبارات النظرية والتطبيقية.وذكرت المصادر ذاتها أن أربعة أشخاص على الأقل تقدموا بشكايات في الموضوع، بعدما تبين أنهم ضحايا عمليات نصب أبطالها ثلاثة أشخاص، وهم المشتبه فيه الرئيسي والوسيط ومساعد لهما.وزاد المصدر ذاته أن الموقوفين، اللذين ينحدران من دار ولد زيدوح، وُضعا رهن تدابير الحراسة النظرية بتعليمات من النيابة العامة للمحكمة الابتدائية لسبت أولاد النمة، فيما مازال البحث جاريا عن المشتبه فيه الرئيسي الذي يقطن بسبت أولاد النمة بالإقليم نفسه.,faits-divers
589,2ce2229404fb11eba0ef646e69d991ea,الشرطة توقف صاحب فيديو تعذيب سيدة عارية,الجمعة 24 يوليوز 2020 - 23:16,هسبريس من الرباط,أوقفت عناصر المصلحة الولائية للشرطة القضائية بمدينة طنجة بتنسيق مع مصالح المديرية العامة لمراقبة التراب الوطني، مساء اليوم الجمعة، الشخص الذي نشر مقطع فيديو يعرض فيه سيدة عارية ومكبلة للضرب والجرح العمديين.وذكر بلاغ للمديرية العامة للأمن الوطني أن المصلحة المركزية المكلفة بالجرائم المرتبطة بالتكنولوجيات الحديثة كانت قد رصدت شريط فيديو منشورا على شبكات التواصل الاجتماعي، يظهر فيه شخص يعرض سيدة عارية ومكبلة لاعتداء جسدي، بدعوى تورطها في الخيانة، وهو ما استدعى فتح بحث تمهيدي مكن من تشخيص هوية المشتبه فيه وتوقيفه بمدينة طنجة، بينما تم رصد مكان توثيق الشريط بشقة سكنية بمدينة أصيلة.وأشار البلاغ إلى أنه تم إيداع المشتبه فيه، البالغ من العمر 28 سنة، تحت تدبير الحراسة النظرية رهن إشارة البحث الذي يجري تحت إشراف النيابة العامة المختصة، بينما تتواصل الأبحاث والتحريات للكشف عن جميع الظروف والملابسات الحقيقية المرتبطة بهذه القضية.,faits-divers
590,2deea10604fb11ebaebd646e69d991ea,جثة أب لتسعة أبناء تستنفر الدرك ضواحي اشتوكة,الجمعة 24 يوليوز 2020 - 21:35,هسبريس من اشتوكة آيت باها,"عُثر، بعد زوال الجمعة، على جثة في درجة متقدمة من التحلل، تخص شخصا يبلغ من العمر حوالي 96 سنة، داخل غرفة بمنزله في دوار ""كوحايز""، بالجماعة الترابية إنشادن ضواحي اشتوكة آيت باها.ووفق المعطيات المتوفرة لهسبريس، فإن اكتشاف جثة المتوفى، وهو أب لتسعة أبناء ويعيش وحيدا، تم بعدما قصدت ابنته منزل والدها، الذي لم يستجب لطرقات الباب، ما دفعها إلى إخطار السلطات المحلية والدرك الملكي.وحضرت مصالح الدرك بالمركز الترابي بلفاع، والسلطات المحلية وعناصر الوقاية المدنية لمداهمة المنزل، بأمر من النيابة العامة باستئنافية أكادير، مع الإشراف على نقل الجثة إلى مستودع الأموات.",faits-divers
591,2ed9169a04fb11eb9bd7646e69d991ea,الأمن يوقف متورطين في السرقة بشوارع مراكش,الجمعة 24 يوليوز 2020 - 17:16,إبراهيم مغراوي من مراكش,أوقفت الفرقة الحضرية للشرطة القضائية بمنطقة سيدي يوسف بن علي بمراكش، الخميس، شخصا يشتبه في تورطه في قضية تتعلق بالسرقة بالخطف باستعمال ناقلة ذات محرك.وتعود تفاصيل هذا التدخل الأمني إلى نهاية الأسبوع الماضي حين تلقت مصالح المنطقة الأمنية شكاية ضد شخص ذي سوابق قضائية في مجال السرقة، من ضحية تعرضت للسرقة بالخطف.وعلى إثر ذلك، فتحت مصالح الأمن الأبحاث والتحريات الميدانية ضد مجهولين كانا على متن دراجة نارية عرضا الضحية للسحل قبل أن يتمكنا من الاستيلاء على حقيبتها اليدوية، وتمكنت هي من تحديد هوية أحدهما.ووضعت عناصر الأمن بالمنطقة الأمنية سيدي يوسف بن علي المشتبه فيه الأول ومحل سكناه تحت مراقبة سرية انتهت بتوقيفه يوم الخميس. وبعد اخضاعه للبحث، أقر بالأفعال المنسوبة إليه بمساهمة قاصر جانح مازال في حالة فرار.ومكنت مجريات البحث من استرجاع هاتف محمول يخص الضحية وأغراضها المسروقة التي سبق للموقوف أن تخلص منها في مكان خلاء.وبتنسيق مع النيابة العامة المختصة، تم إخضاع المشتبه فيه لتدابير الحراسة النظرية إلى حين عرضه أمام العدالة، فيما يبقى البحث متواصلا في شأن المشتبه فيه الثاني وكل من ثبت تورطه في سياق هذه القضية.,faits-divers
592,2fcf4c5204fb11ebacdc646e69d991ea,تفكيك عصابة للاتجار الدولي في المخدرات بكلميم,الجمعة 24 يوليوز 2020 - 14:03,هسبريس من الرباط,"أوقفت فرقة الشرطة القضائية بالمنطقة الإقليمية للأمن بمدينة كلميم، الجمعة، ثلاثة أشخاص للاشتباه في ارتباطهم بشبكة إجرامية تنشط في الاتجار الدولي بالمخدرات والمؤثرات العقلية، وذلك بناء على معلومات دقيقة وفرتها مصالح المديرية العامة لمراقبة التراب الوطني.بلاغ للمديرية العامة للأمن الوطني، توصلت به هسبريس، أوردت من خلاله أنه جرى توقيف اثنين من المشتبه فيهم بمدينة كلميم، حيث أسفرت عمليات التفتيش المنجزة بمحلات سكنهما عن حجز سيارة رباعية الدفع، بالإضافة إلى حجز أربعة أجهزة لتحديد المواقع ""GPS"" وهواتف نقالة، من بينها جهاز خلوي يستعمل تقنيات الاتصال عبر الأقمار الاصطناعية.مواصلة الأبحاث في هذه القضية، يقول البلاغ، مكنت من توقيف المشتبه فيه الثالث بضيعة فلاحية تقع بمنطقة ""تكانت"" التي تبعد بحوالي 35 كيلومترا عن مدينة كلميم في اتجاه مدينة أكادير.وأسفرت عمليات التفتيش المنجزة بهذه الضيعة عن حجز 104 حزمات من المخدرات يبلغ وزنها الإجمالي طنين و940 كيلوغراما من مخدر الشيرا، فضلا عن حجز قارب مطاطي ومحركات مائية وأجهزة للملاحة البحرية يشتبه في استعمالها في تهريب المخدرات عبر المسالك البحرية.وتم الاحتفاظ بالمشتبه فيهم، المتراوحة أعمارهم بين 34 و36 سنة، تحت تدبير الحراسة النظرية رهن إشارة البحث الذي تشرف عليه النيابة العامة المختصة؛ وذلك من أجل تحديد باقي الامتدادات المحتملة لهذا النشاط الإجرامي محليا ودوليا، فضلا عن ضبط كافة المساهمين والمشاركين في هذه الشبكة الإجرامية.",faits-divers
593,310faee404fb11ebb616646e69d991ea,حادثة سير تُنهي حياة ممرضة ضواحي تمحضيت,الجمعة 24 يوليوز 2020 - 07:44,رشيد الكويرتي من فاس,لقيت ممرضة شابة (ح. هـ)، حديثة العهد بالتخرج، مصرعها فورا في حادثة سير خطيرة وقعت، مساء الخميس، ضواحي تمحضيت بإقليم إفران، إثر انقلاب سيارة خفيفة كانت على متنها الضحية في طريق عودتها إلى مسكن أسرتها، قادمة من مقر عملها بمستوصف تاسميكات.ووفق ما أكدته مصادر هسبريس، أصيب سائق السيارة المنقلبة بجروح بليغة، فيما تعرضت زوجته، زميلة الممرضة الهالكة في العمل بالمستوصف ذاته الكائن بجماعة سيدي المخفي في إقليم إفران، لإصابات طفيفة، ليُنقلا إلى مستشفى 20 غشت بأزرو لتلقي العلاجات الضرورية.وبينما أنجزت مصالح الدرك الملكي محضر معاينة الحادثة، نُقلت جثة الهالكة إلى مستودع الأموات بمستشفى 20 غشت لإخضاعها للتشريح الطبي.,faits-divers
594,3247f46404fb11eb96a2646e69d991ea,"تهم مختلفة تلاحق ""خطافا"" صدم دركيا ورجل سلطة",الخميس 23 يوليوز 2020 - 23:43,مصطفى البكار,"قررت النيابة العامة المختصة بابتدائية تزنيت، الخميس، متابعة سائق سيارة للنقل السري في حالة سراح بست تهم مختلفة، بعدما تسبب، الأسبوع الماضي، في وقوع حادثة سير خطيرة بالمدخل الجنوبي لمدينة تزنيت.ويتضمن صك الاتهام الموجه إلى المتورط الأربعيني، المتحدر من جماعة سيدي عبد الله وبلعيد، سياقة مركبة دون التوفر على رخصة، ونقل الركاب دون رخصة، وعدم احترام الوقوف الإجباري المفروض بعلامة التشوير الأحمر، وعدم ضبط السرعة مع ظرفي الزمان والمكان، وانعدام الاستعداد المستمر للقيام بالمناورات الواجبة على السائق لتفادي الحادثة"".وحسب شهود عاينوا الواقعة، كان المعني بالأمر يسير بسرعة جنونية، نتج عنها اصطدام مع سيارة على متنها دركيان والتسبب في انقلابها، والاصطدام بعربة أخرى تابعة لمصالح عمالة تزنيت، كان يقودها رجل سلطة برتبة خليفة يزاول مهامه بقيادة أربعاء أرسموكة.وأسفر الحادث عن إصابة دركي يزاول مهامه بسرية تزنيت، نقل على إثرها نحو المركز الاستشفائي الإقليمي قصد تلقي العلاجات الضرورية.",faits-divers
595,33f4e37004fb11eb8dcc646e69d991ea,سلاح موظف شرطة يوقف جانحًا بمدينة بوجدور‎,الخميس 23 يوليوز 2020 - 21:30,هسبريس من الرباط,اضطر موظف شرطة يعمل بالمنطقة الإقليمية للأمن في مدينة بوجدور، زوال يوم الخميس، إلى إشهار سلاحه الوظيفي دون استخدامه، في تدخل أمني لتوقيف شخص كان في حالة اندفاع قوية ووضعية نفسية غير طبيعية، وعرض حياة المواطنين وعناصر الشرطة لتهديد خطير بواسطة السلاح الأبيض.وكان المشتبه فيه، الذي تظهر عليه علامات المرض النفسي، يحمل سكينا ويهدد بواسطته المواطنين في الشارع العام بالمدينة ذاتها، وهو ما استدعى تدخل دورية للشرطة لتوقيفه، إلا أنه أبدى مقاومة عنيفة بواسطة السلاح الأبيض، ليضطر مقدم الشرطة إلى إشهار سلاحه الوظيفي بشكل احترازي، مكن من دفع الخطر الناتج عن هذا الاعتداء، وضبط المشتبه فيه وحجز السلاح الأبيض، وفق ما جاء في بلاغ للمديرية العامة للأمن الوطني.وفُتح بحث تمهيدي في هذه القضية تحت إشراف النيابة العامة المختصة، للتحقق من الوضع العقلي والنفسي للمشتبه فيه، البالغ من العمر29 سنة، وتحديد ملابسات وخلفيات هذه القضية.,faits-divers
596,34fbc4c004fb11ebae89646e69d991ea,"درك قصبة تادلة يفك لغز سرقة بطاريات ""الريزو""",الخميس 23 يوليوز 2020 - 21:22,حميد رزقي من بني ملال,"أمر وكيل الملك لدى محكمة الاستئناف في بني ملال بوضع ثلاثة أشخاص رهن تدابير الحراسة النظرية بمركز الدرك في قصبة تادلة، بشبهة تكوين عصابة إجرامية مختصّة في سرقة بطاريات في محطة شبكة اتصال تابعة لشركة اتصالات المغرب.وحسب مصدر هسبريس، فإن الأشخاص الثلاثة، المُتحدّرين من أولاد اسعيد الواد، تورطوا في سرقة 08 بطاريات من الحجم الكبير، دون علمهم أنها تحمل ""بطائق التموقع"".وأوضح المصدر نفسه أن البطائق ذاتها، مكنت عناصر الدرك من تحديد مكان المسروقات، ما عجل بتوقيف الأشخاص المذكورين.",faits-divers
