,postId,comment,score,topic
548,d3c3ad42055c11ebacd1646e69d991ea,"شيبا لانريد له الاالخير ولكن ماقاله يمكن تأويله على اكثر من معنى.
الحقيقة لااعرف من تسبب في هزيمة الزمامرة !!!
هل اللاعب الذي أضاع ضربة جزاء ؟
أم المدافع الذي أسقط الحداد؟.
أماالوداد فإن مقابلة الانتصار عندها هي مقابلة الديربي لحسم اللقب الذي اعتادت عليه في السنين الأخيرة.",-10,sport
549,d3c3ad42055c11ebacd1646e69d991ea,"بطولة فاسدة بكل المعايير...
لك الله يا شيبا...
الكل يدعم الماص للصعود والكوكب لعدم النزول...!!",9,sport
550,d3c3ad42055c11ebacd1646e69d991ea,"سعيد شيبا لغويا،، مثقف كرويا وتقنيا تحليله للمباراة كان في محله ومنطقي ما قاله ما شاء الله علية،، ،الفار غير وجه المباراة،،ضربة جزاء المعلنة للوداد،، حكم الوسط ترك اللعب اي الامتياز,, la ventage de suivi le jeu,, لكن غرفة رات غير ذاك،، فاعانت ض بة جزاء. وهذا خطأ لان الكرة كانت تدور بين لاعبي الوداد وهي فرصة سانحة لتسجيل الهدف،، لكن حكام جحر الفار اخبرو حكم الوسط ان هناك عرقلة ولم يتركوا الامتياز،، اي اعتبروه ملغى،،!!!!!",5,sport
551,d3c3ad42055c11ebacd1646e69d991ea,صباح الخير من شحال هادي والفساد كاين فالكرة واش عقلتو على تصريحات روسي يوسف و أمين الرباطي في 2013 راه الفساد الكروي مستمر في المغرب ماكين غير البيع والشراء والحكام تيسعدوا أندية الدرابيضاء الرجاء و الوداد دائما باش ينتصروا وزيد عليهم بركان حيث عندهم كالة صحيحة لي تغطي عليهم وخير الدليل ما وقع فماتش خريبكة وبركان حشومة وعيب وعار,1,sport
552,d3c3ad42055c11ebacd1646e69d991ea,هناك تحيز للحكام خصوصا للرجاء و الوداد و بركان.... البطولة و كأس الكاف و الكونفدرالية سيكون لهذه الفرق الثلاث ، المهم هناك تحيز واضح جدا و أحيي شيبا على شجاعته,0,sport
553,d3c3ad42055c11ebacd1646e69d991ea,سعيد شيبا حقاني؛معروف بأخلاقه الية،والفاضلة---كبارة ازمامرة-الوداد؟ و مبارة بركان فيهم إن و أخواتها!!!!1,7,sport
554,d3c3ad42055c11ebacd1646e69d991ea,"إن المتتبع للمباريات الأخيرة سيتأكد لا محالة أن الوداد ونهضة بركان هما المستفيدين الكبيرين من تقنية الفار والتحكيمة أكثر من أي فريق والدليل على ذلك مباراة الوداد ضد نهضة الزمامرة وأولمبيك خريبكة ضد نهضة بركان لماذا هذا الحيف والظلم الواضح وضوح الشمس وكفى من التبجح والادعاء بالاحتراف والنزاهة ولجنة الأخلاقيات و ..... و..... الأمور أصبحت واضحة وجلية ويتعين على الضمائر الحية أن تتدخل لإيقاف هذا الاستهتار والتلاعب الذي أصبح يطبع كرة القدم الوطنية ولنعطي لكل ذي حق حقه ، فكيف على سبيل المثال لا الحصر يتم الإعلان عن ضربة جزاء لمولودية وجدة ضد الجيش ويطرد المدافع في حين أن نفس الحالة وقعت في مباراة الجيش والوداد ولم يعلن عن أي شيئ للفريق العسكري ، كل هذا وذاك يعطينا انطباعا مفاده أن التحكم والنفوذ هما سبيلا النجاح والفوز بل الجد والمثابرة وإن كان هذا يحصل في مجال كرة القدم فما بالك ياترى بالقطاعات ""الاستراتيجية """,3,sport
555,d3c3ad42055c11ebacd1646e69d991ea,كمتتبع للكرة أرى أن المباراة كانت في يد الزمامرة والحكم ليس هو من ضيع ضربة جزاء الزمامرة هم من ضيعوا ضربة وفرص اخرى,3,sport
556,d3c3ad42055c11ebacd1646e69d991ea,"يظهر أن أغلبية المعلقين لهم تجربة كبيرة بالميادين ، ولكن لاندري أتجربتهم عملية بالميدان ودحرجة للجلدة أم كتجربة أولئك الذين يجلسون في المقاهي ويقولوا لرونالدوا أو ميسي ""دفعها لقدام ، هاليسر خاوي هاليمن خاوي آلحمار ،دخل طويل ووووووو"" وتجده في حياته لم يلمس الكرة ومجرد وجوده بجانبها سيرعش ركبه. هناك نقاد رياضيون ،وحكام لهم باع في الميدان استمتعوا واستفيدوا من آرائهم ، الرجاء#الوداد وجدة#بركان فاس#مكناس سطات#خريبكة الجديدة#آسفي الجيش#الفتح سلا#القنيطرة ....آش هاد التخربيق تفرج ضيع وقتك ومشي تنعس او خلي كل مجال لصحابو.",1,sport
557,d3c3ad42055c11ebacd1646e69d991ea,بعد نهاية اي مقابلة كيف ما كانت النتيجة. الاحترام المتبادل هو سيدالموقف اما التصريحات الزائدة و اظهار التظلمات أمام القناة من الأفضل أن يتفادها المدرب العاقل بروح رياضية عالية. كما يقول المثل الشعبي . يوم لك ويوم عليك.,2,sport
558,d3c3ad42055c11ebacd1646e69d991ea,بحكم تجربتي في ملاعب كرة القدم شيبا الذي كانت المقابلة في يده لان الوداد كان في المتناول لكن لمباركي اضاع ضربة جزاء لمباركي اضاع الانتصار وبحكم تجربتي حين تضيع فانك تستقبل انت يا شيبا ضيعت على راسك فرصة الانتصار والانتصار تحول الى هزيمة انت من تتحمل المسؤولية لانك ليس لديك من يتقن ضربات الجزاء او انك لم تحسن اختيار اللاعب الذي يتقن ضربات الجزاء ..اما الحديث عن اشياء اخرى كانت ستغيب لو ان لمباركي سجل ضربة جزاء كل شيء سببه ضربة جزاء وهذا بحكم تجربتي انا ايصا ....,1,sport
559,d3c3ad42055c11ebacd1646e69d991ea,"إلى رقم 4 ولد البلاد :
بحكم خبرتي في المجال المغناطيسي للعقل الباطني البشري 
إد أطلب منك زيارة طبيب الحماق 
وشكرا",3,sport
560,d4ec706c055c11ebaef0646e69d991ea,مادامت الأمور واضحة والمكتب المسير عاجز عن الحفاظ على مكتسبات النادي وحفظا لتاريخه المميز ، ما عليه سوى أن يستقيل ويتجنب التطاحنات السياسوية ويسند أمور التسيير لأناس آخرين قادرين على تحمل المسؤولية ، حبذا أن يكونوا شبابا غيورين على الفريق والمدينة ، بدل القيام كل مرة بعملية تغيير المدربين التي زجّت بالفريق بالمنطقة المكهربة . فهل من آذان صاغية قبل فوات الأوان ؟,7,sport
561,d4ec706c055c11ebaef0646e69d991ea,فعلا فريق خريبكة من الفرق المنشطة للدوري المغربي. و لا يستحق النزول.للمكتب الشريف للفوسفات الامكانيات المادية لجلب احسن الاعبين سواء من داخل او خارج المغرب .و اعطاء دماء جديدة. لكن,1,sport
562,d4ec706c055c11ebaef0646e69d991ea,ربما يبحث المجلس عن الحلول في المكان والأشخاص الغير المناسبين بحيث من يلعب ويكور الكرة لا يشاوره احدا,3,sport
563,d4ec706c055c11ebaef0646e69d991ea,التخلي عن تسيير الفريق من طرف إدارة ocp من خلال تغيير القانون الأساسي و جعل الفريق لقمة صائغة لسماسرة الانتخابات و اصحاب الشكارة،,16,sport
564,d4ec706c055c11ebaef0646e69d991ea,"كان الفريق ""قويا ""ايام كان يلعب في الثراب"" ايام اللوزاني..أيام خطة 9 - 1 ..ولمن لم يعيشوا الحقبة نصف لهم ما كان يقع : فقد كان من الصعب الانتصار على الخريبكيين بميدانهم لانتهاجهم خطة الكل يدافع و مهاجم واحدفقط يهاجم (حدومي) المبلقب ب..فان زيكيلين.. (من كثرة زكيل الفرص )وهو لقب اكتسبه..تزامنا وبشكل ساخر ومتناقض مع تألق اللاعب VAN BASTEN في الاسي ميلان الإيطالي ..
الكل يدافع ..الجوقة على الكورة..التفزاع..التطواع..جاية راجعة..و كل اللاعبين لاعبين ظهير أيمن ثم يتحولون كلهم ظهير أيسر ثم ""يكجكجو ""على الكرة في الوسط.. شيررة اوو صافي..حتى أن نكتة عديدة خرجت أيامها لتتحدث عن سر انتصاراتهم آنذاك.. منها أن الفريق يلعب بخطة تتجلى في 10 لاعبين بما فيهم الحارس يقومون بالإكثار من حك احديتهم مع الثراب ليصنعوا ""العجاجة ""مما تحجب الرؤية على الفريق الزائر فينسل احد اللاعبين ويسجل هدفا في مرمى الخصم ويفوزوا... 
هذا قد لا يعجب البعض لكنها الحقيقة..وكل من عاصر الفريق أيام ثيران الثراب سيتذكر ذلك..وان نسي البعض فنحن لا ولم ولن ننسى أيام..خطة "" اللوراني"" مع اصدقاء الغرف..",3,sport
565,d4ec706c055c11ebaef0646e69d991ea,ادا لم تكن تطبل لرئيس الجامعة وخادمه رئيس العصبة الانحرافية فانتضر العصا في العجلة كما يفعلون مع الرجاء العالمي ولكنهم نسوا ان الرجاء دولة,-12,sport
566,d4ec706c055c11ebaef0646e69d991ea,أنا لا أفهم في الرياضة و لا يهمني من سيفوز بالدوري و من سيهبط للقسم الثاني . لكن أريد أن تشرحوا لي بأي صفة و بأي حق يحتضن مكتب الفوسفاط فرق خريبگة و الجديدة و آسفي و ربما حتى واد زم ؟ الفوسفاط ثروة وطنية و المنطق يفرض أن يستفيد منه الجميع . فإن كان لا بد من تقديم الدعم للكرة فينبغي أن يتم ذلك بالتساوي بين كل الأندية . لو كان ال OCP شركة خاصة لكان ذلك شيئا عاديا أما كونه مؤسسة عمومية فهذا معناه صرف المال العام بشكل مَعيب يستلزم معه الأمر تدخل أجهزة الرقابة المختصة و على رأسها مجلس الحسابات . مجرد رأي .,-4,sport
567,d4ec706c055c11ebaef0646e69d991ea,كرجاوي احب فريق المبيك خريبكة لانه يلعب كرة قدم انيقة نتمنى ان تحدث معجزة و يبقى في القسم الاول,2,sport
568,d4ec706c055c11ebaef0646e69d991ea,فريق يستحق ان ينزل إلى الهواة . لم تعد خريبقة دللك الفريق الممتع و النزيه . اصبح فريق فاسد يبيع الذمم بل و ينهزم مع نفس الخصم الوداد رائد الفساد بأقوى الحصص و داخل خريبقة و حارجه و دلك في المواسم 4 الاخيرة,0,sport
569,d4ec706c055c11ebaef0646e69d991ea,"نسيتي يا أخي لم تذكر العبارة الشهيرة للوزاني للاعبين، عبارة ""غلف"" أي الدفاع بكل اللاعبين.",2,sport
570,d4ec706c055c11ebaef0646e69d991ea,هل فعلا خريبكة تبيع الدمم وهل هناك فريق يشتري الدمم كما قال المعلق libra...هناك اشياء تطبخ في الخفاء ..ماعشناه اول امس في مقابلة الزمامرة شئ يخجل منه المرء..الحكم يقول ليس هناك ضربة جزاء لكن اصحاب الفار يقرون بأن هناك ضربة جزاء..ضربة جزاء خيالية ..هل تحركت الهواتف ام ماذا وقع ؟للإشارة انا لست رجاويا ولكني متتبع لشأن الكرة ..أرى ان التحكيم يصب في صالح فريق رئيس العصبة في بعض المقابلات..وهذا يؤتر على سمعة الفريق الاحمر قاريا ودوليا ولن يجني من هذا التآمر الا الخسائر كما حصل مؤخرا مع محكمة الطاس التي عرفت ان الفريق الاحمر ليس دلك الفريق الذي يعتمد على التنافس الشريف..وحمكت ضده.,4,sport
571,d4ec706c055c11ebaef0646e69d991ea,نادي كبير و انجب اجيال مند 10 سنوات وهو غارق في المشاكل,1,sport
572,d4ec706c055c11ebaef0646e69d991ea,مشكل أولمبيك خريبكة بدأ منذ أن تخلى المكتب الشريف للفوسفاط على المدينة ككل و ليس فقط على الفريق. فمدينة خريبكة أصبحت تعاني في السنوات الأخيرة عندما انتقل ocp إلى نواحي الفقيه بن صالح و بدأت تتضح عيوب مجلس المدينة عندما فقد دعم ocp.,2,sport
573,d4ec706c055c11ebaef0646e69d991ea,حقيقة يجب لل ا ص ك ان تسقط الى القسم الوطني الثاني لانه مند سنوات متتالية وهي تفلت من النزول حتى اخر دورة.,4,sport
574,d4ec706c055c11ebaef0646e69d991ea,فريق المبيك خريبكة فريق كبير وله تاريخ حوالي قرن مند تأسسه واخيرا تسلط عليه مكتب لا يفقه لا فل السيير ولا في كرة القدم همه الوحيد هو ميزانية الفريق لقضاء مصالحهم الخاصة وخاصة رئيس الفريق ونائبه الذين اصبحو يسيرون الفريق تسيير احادي بنائب الرئيس الذي اصبح الكل في الكل الذي تكلف بالنتدابات التي كلها مشبوهة والكميلة,1,sport
575,d4ec706c055c11ebaef0646e69d991ea,"السلام عليكم ورحمة الله وبركاته كمحب لفريق أولمبيك خريبكة أطرح بعض الأسئلة على الغيورين على الفريق 
أولا _ من المسؤول الأول عن الفريق ؟ 
ثانيا _ لماذا المعد البدني لم يتخذ القرار الصائب ندوة صحفية ويفضح المستور ؟
ثالتا _ لماذا نرى بعض اللاعبين متل كومية المزكوري الهجهوج . . . لا يلعبون كرسميين ؟ 
هناك عدة أسئلة ليس وقتها بل كل ما الأمر يجب على الرئيس ونائبه الأخد بعين الاعتبار أنالأولمبيك هي من تأسيس المكتب الشريف للفوسفاط وذلك لترويح عمال ال م . ش. ف عن أنفسهم من تعب أسبوع كامل من العمل فكيف جعلتم هذا الفريق شركة وأصبحتم تتعاقدون مع لاعبين دون المستوى مع العلم أن فريق الأولمبيك هو الوحيد الذي يلعب بدون محتضن على الصعيد الوطني وإن لم أقل على الصعيد الدولي ، أعيدوا الفريق إلى مؤسسته الأصلية وهي م _ ش _ ف O _ C _ P والسلام",3,sport
576,d4ec706c055c11ebaef0646e69d991ea,"ردا على الاخ متساءل
لمادا المكتب الشريف للفوسفات يرعى فرق خريبكة واسفي والجديدة من دون الفرق الاخرى
الجواب سهل للغاية كل ما في الامر اننا ننعم بادخنة وغبار ورواءح ocpليل نهار من دون المدن الاخرى كما اننا لا نستفيد من تشغيل اليد العاملة المحلية فقط لدى شركات المناولة التي تكتري العمال لشركات اخرى وتربح على ظهورهم ولدر غلرماد في العيون يقوم ocp بانجاز بعض الحداءق او ملاعب او مساعدة فرق هده المدن بينما التلوت ينعم به كل السكان",8,sport
577,d4ec706c055c11ebaef0646e69d991ea,الفريق الوحيد الذي انتصر على فريق تونسي بحصة عريضة(6-1) برسم اقصاءيات كاس افريقيا في وقت كانت تشكل فيه الفرق التونسية عقدة للفرق المغربية حتى اكبر الفرق(الرجاء والوداد)كانت تعاني مع ابسط هذه الفرق والان جاء دور خريبكة بعد المحمدية مكناس قنيطرة سطات فاس لتقبع في الموءخرة وتتسارع كل سنة من اجل البقاء ،الله يحسن اعوان المحبين الذين سيصيبهم السكر من كثرة الغيض والتخمام,2,sport
578,d4ec706c055c11ebaef0646e69d991ea,سبق لاولامبيك خريبكة ان هوت إلى قسم الهواة وعادت في نفس السنة،لكن هذه المرة لو سقطت لن تعود وربما ستبقى لسنوات لان قسم الهواة بات يطلق عليه الداخل مفقود والخارج مولود,3,sport
579,d4ec706c055c11ebaef0646e69d991ea,قاوموا براس مرفوع حتى النهاية ،ليس السقوط من قسم المحترفين نهاية العالم ،بل اجعلوها خطوة للوراء من اجل غد افضل.,0,sport
580,d5d6314c055c11eb9338646e69d991ea,لعب جيد نتمنى له توفيق من كل ❤️,10,sport
581,d5d6314c055c11eb9338646e69d991ea,لاعب منضبط و ذو اخلاق عالية يستحق فريق اكبر. ليس مثل بعض الاعبين لا اخلاق و لا لعب جيد. فقط ما يهمهم القصارات و الشيشا.,7,sport
582,d7be1ff6055c11ebba61646e69d991ea,مدرب غير محظوظ يبتدأ التدريب ويتخلى عنه بسرعة,4,sport
583,d7be1ff6055c11ebba61646e69d991ea,"بغى يرسل لاعبين جيدين بدعوى تشبيب الفريق ,ساعة ارسلوه هو نيت,شفت لاعبيه الشباب ومستواهم عادي ويجب ان يتعلمو",0,sport
584,d93229a8055c11eba3ff646e69d991ea,انت لي جات معاك واكل شارب ناعس مبرع مخلص اللهم لا حسد ومن بعد تسالي الكونطرا ديالك الشعب المغربي شعب مضياف واطلعوا لينا التماسيح لقد استفدنا من خبرته,77,sport
585,d93229a8055c11eba3ff646e69d991ea,اموال باهظة تهدر في عز الازمة الخانقة وظروف الجاءحة والبطالة والانهيار في مختلف القطاعات فقط القطاع الاستراتيجي الحيوي المتمثل في الكرة هو الذي يشغلونه رغم انف الجميع,58,sport
586,d93229a8055c11eba3ff646e69d991ea,اش من اسود مع كرونا .غير الله دليل الخير,27,sport
587,d93229a8055c11eba3ff646e69d991ea,الرابح الكبير في زمن كرونا هو هاد المدرب المحضوظ الدي يتقاضى 80 مليون في شهر كانه توصل للقاج كرونا و يبقى المواطن البسيط يكابد الزمن الصعب دون مبالات من اصحاب الحظ,61,sport
588,d93229a8055c11eba3ff646e69d991ea,بغيت نعرف غير فين هم اللي مصدعين لينا راسنا بالاحر مقابل العمل... هاد المدرب ما دار حتى حاحة والاجر دايز ...ماشي جوج فرك راه الملايين ..,39,sport
589,d93229a8055c11eba3ff646e69d991ea,في كل مرة يُنادى على لاعب أجنبي من أصول مغربية إلى الفريق الوطني و إلا و حُرم لاعب محلي من التألق في المنتخب و ضُيعت على ناديه فرصة بيعه في المركاتو الدولي و إمكانية الاستثمار في تجهيزات و أطر و لاعبي النادي و جلب لاعبين من نوادي محلية اخرى... حتى الشباب المحلي فقدَ مثابرته بالتداريب في النادي و طموحه في التألق دوليا لمّا اقرت الجامعة منعه من واجهة المنتخب.  فهذه ازمة كل النوادي المغربية رغم نجاحاتها القارية ازمة قاهرة تقبرها في مستويات رياضية هيكلية و جماهيرية و استثمارية متدنية، مما يُضيع على المغرب إمكانية تنشيط منظومة اجتماعية و اقتصادية منتجة و مربحة على غرار منظومات صناعات النسيج او السيارات او ... ايُّ سكوت هو افضع من هذا الظلم الذي يضيع الملايير على المغرب عوض أن يربحها؟,9,sport
590,d93229a8055c11eba3ff646e69d991ea,كرة القدم اصبحت من حكايات الماضي. لا داعي لتبدير الطاقات البدنية والعقلية في هذا الميدان. إنتاج المواد الغذائية يخطف الاضواء.,18,sport
591,d93229a8055c11eba3ff646e69d991ea,"كلما قرأت خبرا عن الناخب الوطني ينتابني غضب لا مثيل له. يجب أن يطلق عليه وعلى مساعديه الناهبون للمال العام. اللهم إن هذا لمنكر. من يجرؤون على قبض أجور 150 مليون و50 مليون و30 مليون في الضروف الحالية وهم عاطلون عاطلون لا يمكن تسميتهم الا ناهبون.
ومن أبرم معهم العقدة لا اجد له وصفا.",38,sport
592,d93229a8055c11eba3ff646e69d991ea,هاد المدرب كل شهر كيدير شي لعيبة باش زعما يحلل عليه ديك 80 مليون اللي كيتقاضى كل الشهر ديك المرا هنأ يوسف النصيري خدا 80 مليون اليوم غي مهد باش يكشف على اللائحة عاوتاني خدا فيها 80 مليون اللهم لا حسد,25,sport
593,d93229a8055c11eba3ff646e69d991ea,منتخب في عطلة و رواتب خيالية و بدون لقب منذ السبعينات.... هذه هي المهزلة,32,sport
594,d93229a8055c11eba3ff646e69d991ea,إلى أين انتم تذهبون بهذا البلد كل من اتا من فرنسا يأكل كيف يشاء ماذا بعد هل نفوز بكأس العالم مثلا او كأس افريقيا. .. الإعلام الفاسد ينفخ الحمار حتى نتخيله جمل أي نتائج حققها خاريلوزيتش او كل المدربين الفرنسيين قبله,26,sport
595,d93229a8055c11eba3ff646e69d991ea,لا حول و لا قوة إلا بالله العلي العظيم. كيف يعقل هادا كيف.اموال دافعي الضراءب تدهب يدى .,22,sport
596,d93229a8055c11eba3ff646e69d991ea,الله يجازيك الجامعة وسي لقجع راه نتا لي ولد البلاد الا عندك شي غيرة على المغرب عطيو اللعابة ديال البطولة فرصة متولي الناهيري البركاوي واللائحة طويلة كيقولك المثل الحجر ديال البلاد باش كايبنيو الناس شكرا هسبريس أحسن جريدة إلكترونية تحياتي والسلام,-3,sport
597,d93229a8055c11eba3ff646e69d991ea,اطالب كل الاخوة والاخوات الرياضيين والرياضيات وغير الرياضيين في جميع مواقع التواصل الاجتماعي ان تمارسو الضغط على رئيس الجامعة والمدرب الوطني الاستقطاب النجم العالمي عبد الرزاق حمد الله الهداف العالمي كمال قال بعض الخبراء في كرة القدم لا يعقل هدا اللعب الدي بصم نفسه كهداف للمرة التانية على التوالي واحسن لاعب وحاز جوائز عالمية امام عباقرة الكرة الا يوجد ضمن التركيبة البشرية للمنتخب كفا من الانتقاءات الفاشلة المنتخب للشعب وليس للاشخاص علينا ممارسة الضغط كفانا من الانتكاسات الفاشلة وهدر الملايير بلا جدوى وليس لدينا حتى كأس إفريقيا من النسخة الجديدة عيب تم عيب الضغط تم الضغط وشكرا,-9,sport
598,d93229a8055c11eba3ff646e69d991ea,انا غير باغي نعرف، الحكومة تقول لنا بان الايام القادمة ستكون صعبة ...كورونا.....كرة الفدم مازال قائمة و اتحاد طنجة ربح كل مبارياته لتفادي النزول.,5,sport
599,d93229a8055c11eba3ff646e69d991ea,"باز لشي وحدين لاصقين في اللاعب حمد الله كانه هو من سينقد الكرة المغربية السيد شبع بترودولار وسمح في منتخب بلادو من اجل بطولة من اضعف البطولات 
بينما لاعبين من سن 21سنة اختارو تمثيل المغرب بدل الدولة التي كونتهم ودربتهم ورغم الاقصاء من طرف رونار لم يحتجو كمثال الاعب الخلوق رشيد عليوي مهاجم فريق انجي الفرنسي صاحب الهدف الخرافي في كاس افريقيا 2017بالغابون الهدف اللدي اهل المنتخب للدور الثاني وبعدها اقصاه الدرب رونار من المشاركة امام مصر ولم يشركه الا في الدقيقة 90ورغم دلك ظل وفي للمنتخب ولم يتفوه ولو بكلمة ينتقد فيها قرارات المدرب",1,sport
600,d93229a8055c11eba3ff646e69d991ea,"اللهم إن هاذا منكر 
اش من كرة مع هاذ الوباء يارب السلامة أودي 
مخصنى غير الكرة 
سعدات المدرب كيشد 80 مليون واكل اوشارب مع راسوا ايوى الرجنا فالله",6,sport
601,d93229a8055c11eba3ff646e69d991ea,"لا حاجة لنا بالمنتخب. تكفينا إنجازات أنديتنا الوطنية في المحافل الإفريقية.
منتخب لا يستحق حتى التغطية الإعلامية للأسف الشديد.",4,sport
602,d93229a8055c11eba3ff646e69d991ea,"الى Nizar.
لا نريد ذلك اللاعب المغرور الذي أدار ظهره للمنتخب المغربي في عز منافسة قارية و اضحك "" الأعداء ""..وخرج بعد ذلك بفيديو و هو نصف عاري يبرز عضلاته ويرسل رسائل مشفرة..جاء اليوم الذي نرد له الصاع صاعين و نرسل له رسائل واضحة و صريحة وهي :"" لا نريدك في منتخبنا ..و منتخبنا العزيز سيكون أفضل من دونك..و مهما كانت النتائج فنحن فرحون بمنتخبنا و نسانده في السراء والضراء..ولا تحلم بحمل القميص الوطني مرة اخرى..لا وألف لا..بل وتريليون لا لعودتك..ونطلب من السيد لقجع و من السيد خليلوزيتش و من كل من له صلة او امر او علاقة او صلاحية في المنتخب أن لا يعيد هذا الذي تخلى عن منتخبه مرتين ..
اين هو التصريح الذي وعد بنشره لشرح ملابسات ""مغادرته "" معسكر الأسود؟..لقد وعد بنشره ..وها هي الأيام والشهور مرت دون أن يفي بوعده ..وعد فاخلف..وهذه من شيم المناف.....ين....
ان هو نسي فنحن لا ولم ولن ننسى..",2,sport
603,d93229a8055c11eba3ff646e69d991ea,هذا المدرب محضوض هو جالس يتقاضى راتب شهري 80 مليون سنتيم و960 مليون في السنة والله حرام هذا المبلغ تعيش به سكان مدينة واحدة وبخير اللهم انا هذا منكر لو حتى فزنا ب 5 كؤوس عالمية لم نسترجع الاموال الضائعة اللتي انفقناها على المدربين الفاشلين.لماذا لم يكن مدرب مغربي بثمن قليل والاموال والعملة الصعبة تبقى في المغرب .,1,sport
604,d93229a8055c11eba3ff646e69d991ea,"الى Hicham Amsterdam. 
لقد كان قبل رونار مدرب مغربي قضى فتراه في التفجاج والرحلات من الطائرة الى الباخرة و من السيارة الطيارة و القص و لمسارية و المسمي و الملوي و لمحمر و المجمر و العصير و في الأخير ينادي على الحارس امسيف عبد الرحيم الشاكير و كاروشي و عوبادي و خرجة و الهاشيمي و مروان الشماخ و منير الحمداوي و عدد ممن انتهت مدة صلاحيتهم و في الأخير يقضى من طرف تونس سواء في التاهيل للمونديال ام في كاس افريقيا لم ينتصر عليه قط و هي في أسوأ ايامها لم ينتصر عليها ابدا سواء كلاعب او كمدرب حتى اصبحت عقدته..هذا هو من تطالب به ..والان يتقاضى اجرا و منذ شهور دون أن نعرف المهام التي انيطت له..فعن اي شيء تتحدث ؟..",1,sport
605,d93229a8055c11eba3ff646e69d991ea,قالك الناخب الوطني يمهد للإعلان عن اللائحة زعما غادي يصنع صوارخ هو اللي جات معاه الملايين كل شهر داخلة والمواطن الله اللي عالم بيه حسبي الله ونعم الوكيل,0,sport
606,d93229a8055c11eba3ff646e69d991ea,"عندما سالوا وزير المالية عن اقتطاع الضريبة من المتقاعدين اجاب بان الميزانية لا تسمح في هده الظروف انه العبث والضحك على عقولنا والله لن نستفيد من درس كورونا دولة اسرائيل لا تنفق اموالها في كرة القدم وشراء اللاعبين بل في العلم والنتيجة ترونها وتسمعونها 

الفقر وصل القمة ومدرب في الشوماج 80 مليون شهريا",1,sport
607,d93229a8055c11eba3ff646e69d991ea,درب الجزائر ولم تفز بالكاس الا مع بلماضي اذن اين الرݣراݣي ولا السلامي ولا..,0,sport
608,da633b3a055c11ebafd7646e69d991ea,كرونا اصبحت واقع يجب التسلح بالاكل الجيد والرياضة من اجل تقوية المناعة٠٠٠٠٠٠اما الوقاية اصبحت متجاوزة٠٠٠٠,5,sport
609,da633b3a055c11ebafd7646e69d991ea,"لدي خطة لو تم تطبيقها ستنخفظ إعداد الإصابات بشكل كبير، هذه الخطة تراعي ظروف اصحاب الذخل المحدود وفي نفس الوقت تطبق فيها إجراءات الحجر الصحي:
يتم السماح للجميع بالعمل والتنقل مع اخذ الحيطة والإلتزام بالاجراءات الاحترازية ايام الإثنين والثلاثاء والاربعاء والخميس مع اقتناء الناس لحاجياتهم خلال هذه الايام ويتم تطبيق حجر صحي شامل ايام الجمعة والسبت والاحد، خلال هذه الايام يمنع مغادرة المنازل بشكل كلي الا للضرورة القصوى..بمعنى أن نقطع تنقل العدوى خلال هذه الأيام وبالتالي هذا سينعكس على الايام المتبقية..خلال شهر ستنخفظ الاصابات بأكثر من 80%.",-2,sport
610,da633b3a055c11ebafd7646e69d991ea,"ههههه و باز باغيين الكرة تلعب بزز. إيوا تحاربوا مع الله تعالى. راه و الله لا ربحتوا. 

كثرة الهم ظحك. راكم دايرين الظحك فيكم. و الشعب لن يرحمكم و كرهه لكم بكل أطيافكم فاق التصورات.

إلعبوا الكرة و اغلقوا المساجد",2,sport
611,dba68c18055c11eba8b0646e69d991ea,حسب خبرتي الدقيقة و تحاليلي المميزة بعين خبير في عالم المستديرة فإن فريق دكالي سوف يسحق الرجاء بنتيجة لا تقل على أربعة أهداف و سوف تتذكرون كلامي .,-38,sport
612,dba68c18055c11eba8b0646e69d991ea,حسب خبرتي الدقيقة و تحاليلي المميزة بعين خبير في عالم المستديرة فإن فريق الرجاء سوف يسحق الفريق الدكالي بنتيجة لا تقل على أربعة أهداف و سوف تتذكرون كلامي .,16,sport
613,dba68c18055c11eba8b0646e69d991ea,لاعبو الرجاء ماتخلصوش من مارس والسبب غياب الجمهور عن الملاعب وعدم وجود رئيس ومنخرطين يجيدون جلب الاموال فالرئيس تم استقدامه من شركة معروفة بالسكن الاقتصادي ليسير فقط وكما قال في احدى تصريحاته :الفلوس ماكايناش ....... الدفاع يعطي دائما لاعبين للرجاء ولم يذهب للفيفا ضد الرجاء يوما وسكان الجديدة اغلبهم رجاويين,-11,sport
614,dba68c18055c11eba8b0646e69d991ea,حسب خبرتي الدقيقة وتحاليلي المميزة بعين خبير في عالم المستديرة فإن كل شيء مدروس ليفوز الرجاء بكامل السهولة وبدون مجهود خارق،كما وقع مع برشيد والزمامرة، فرق يحلون بالبيضاء من أجل النزهة ومساعدة الرجاء للفوز بلقب غاب عليه لسبع سنوات.,-16,sport
615,dba68c18055c11eba8b0646e69d991ea,"اخر لقب فاز به الرجاء 2013 لقب غير مستحق عرفت الدورتين 29 و30 انحيازا للحكام للرجاء الحكم لحلو والحكم المعروف المنقذ للرجاء العلام لولا الحكام لما فازت الرجاء باللقب..
اصبح الفريق منبوذا وطنبا فقد شعبيته بسبب الببع والشراء حسب تصريح امين الرباطي وبسبب سلوك جمهوره",-12,sport
