,id,title,date,author,story,topic
605,ca8624b0055e11eba85d646e69d991ea,نادي الزمالك المصري يحسم مستقبل أشرف بنشرقي,الخميس 04 يونيو 2020 - 07:58,أوعنا بلعيد,رفض المكتب المسير لنادي الزمالك المصري بيع عقد مهاجمه الدولي المغربي أشرف بنشرقي، خلال الانتقالات الصيفية المقبلة، عقب العروض الكثيرة التي توصل بها اللاعب من أندية أوروبية تريد ضمه جراء المستوى المتميز الذي ظهر به منذ بداية الموسم الحالي.وأكدت إدارة الأبيض المصري، برئاسة مرتضى منصور، تشبثها بخدمات المهاجم السابق لفريقي المغرب الفاسي والوداد الرياضي، وذلك بعدما تألق بشكل لافت مع المجموعة وقادها إلى تحقيق ألقاب ثمينة على المستوى المحلي والقاري.ومن المقرر أن يجتمع بنشرقي، البالغ من العمر خمسة وعشرين عاما، مع أعضاء مجلس إدارة الزمالك عقب العروض التي توصل بها من قبل العديد من الأندية الأوروبية لمناقشتها، على الرغم من أن رغبة الإدارة هي الاحتفاظ بخدماته والاعتماد عليه ضمن خطط الموسم المقبل ورفض طلبات كل الفرق المهتمة بخدماته.وكانت مصادر فرنسية قد كشفت في وقت سابق اهتمام أندية عديدة بخدمات المهاجم المغربي، بعدما أبدت فرق نيس وستراسبورغ ومونبولييه من الدوري الفرنسي، وثلاثة أندية أخرى لم تذكر بالاسم، رغبتها الكبيرة بضم اللاعب.وأوضحت المصادر ذاتها أن ثلاثة أندية أخرى تريد التعاقد مع بنشرقي، ويتعلق الأمر بطرابزون سبور التركي، وستاندر دولييج البلجيكي، وأولمبياكوس اليوناني، عقب التألق اللافت للاعب المغربي بعدما خاض 27 مباراة مع الزمالك، سجل خلالها 13 هدفا، ومنح 8 تمريرات حاسمة.وسبق للعديد من كشافي الأندية الأوروبية، لا سيما الفرنسية، أن راقبوا أداء اللاعب بنشرقي خلال مشاركته في المسابقات القارية مع الزمالك، التي شهدت تألقه بشكل كبير، خاصة أمام الترجي الرياضي التونسي وغريمه الأزلي الأهلي.يذكر أن أشرف بنشرقي سبق أن خاض تجربة قصيرة في أوروبا لم يكتب لها النجاح، عندما لعب في صفوف نادي لنس الفرنسي على سبيل الإعارة قادما إليه من الهلال السعودي.,sport
606,cb634f62055e11ebb38f646e69d991ea,شالكه الألماني يجهز مفاجأة للمغربي نسيم بوجلاب,الخميس 04 يونيو 2020 - 06:15,أوعنا بلعيد,يتجه مسؤولو شالكه الألماني نحو إعارة لاعبهم الدولي المغربي نسيم بوجلاب خلال الانتقالات الصيفية المقبلة، وذلك بغية خوض دقائق لعب أكثر بعدما تعذر عليه ذلك مع المجموعة الحالية.وحسب تقارير ألمانية، فإن الطاقم التقني للأزرق الملكي الألماني يريد استمرار نسيم، البالغ من العمر 21 سنة، في صفوف الفريق للمواسم المقبلة ويرفض بيع عقده. ومن أجل ذلك، فإنه يفضل خيار الإعارة مع عدم إدراج بند أحقية الشراء ضمنه.ويرغب المكتب المسير لشالكه في إعارة اللاعب إلى أحد الأندية في القسم الأول أو الثاني بالدوري الألماني لكسب عدد كاف من المباريات، نظرا لكون نسيم بوجلاب في آخر 4 مباريات منذ استئناف الدوري بعد جائحة كورونا لعب 49 دقيقة فقط من أصل 360 دقيقة.ويرجح أن يبقى أمين حارث المغربي الوحيد مع الفريق الأول لشالكه الموسم المقبل، لا سيما وأن إدارة النادي حددت مبلغ 6 ملايين لبيع عقد مواطنه حمزة منديل، الذي لعب الموسم المنقضي معارا لديجون الفرنسي ويريد نادي بوردو التعاقد معه.ويعتبر اللاعب سالف الذكر من الناشئين بنادي شالكه، وقد انضم للفريق الأول في الموسم الماضي.والتحق نسيم بالمنتخب الوطني تحت 23 عاما العام الماضي، كما أنه من بين الأسماء التي تابعها الناخب الوطني وحيد هاليلوزيتش بعد استئناف الدوري عقب توقفه جراء انتشار فيروس كورونا.,sport
607,cc59845c055e11ebae2b646e69d991ea,جوزي مورينيو يبدي اهتمامه بخدمات زهير فضال,الخميس 04 يونيو 2020 - 04:50,أوعنا بلعيد,"أبدى توتنهام هوتسبر الإنجليزي لكرة القدم اهتمامه بخدمات الدولي المغربي زهير فضال، مدافع ريال بيتيس الإسباني، وذلك بالتعاقد معه خلال الانتقالات الصيفية المقبلة.وحسب مصادر أوروبية عديدة، من بينها ""Don Balon""، فمن المرجح أن يترك اللاعب فضال، البالغ من العمر 31 عامًا، ريال بيتيس في الصيف بغية خوض تجربة احترافية جديدة مع ناد أكبر.وأضافت المصادر نفسها أن جوزي مورينيو، ""السبيشل وان"" البرتغالي، يريد التعاقد مع المدافع المغربي ليكون بديلا للبلجيكي يان فيرتوخين، المرتقب خروجه لخوض تجربة جديدة بشكل مجاني مع ريال بيتيس؛ إذ سينتهي عقده هذا الصيف.وأجبرت الأزمة المالية الخانقة التي تعاني منها جل الأندية، بسبب تداعيات جائحة كورونا، إدارة نادي السبيرز على البحث عن مدافع غير مكلف، ووجدت ضالتها في مدافع ريال بيتيس الذي لن يكلف خزينة النادي مبلغا كبيرا.ومن غير الواضح ما إذا كان مورينيو ينظر إلى فضال كلاعب أساسي، أو إنه يأمل التعاقد مع اللاعب وإضافته كبديل لأمثال دافينسون سانشيز وتوبي الدرديرفيلد.يشار إلى أن اللاعب سالف الذكر يرتبط بعقد مع ناديه ريال بيتيس يمتد إلى غاية يونيو 2021، وارتبط مستقبله بالرحيل صوب فالنسيا الإسباني، بالإضافة إلى بروز شائعات تتعلق باهتمام ليفربول الإنجليزي بخدماته.",sport
608,cd3d2f76055e11ebb54d646e69d991ea,الاتحاد الإماراتي يسدل الستار على قضية مراد باتنا,الخميس 04 يونيو 2020 - 02:28,أوعنا بلعيد,"أسدل الاتحاد الإماراتي لكرة القدم الستار على قضية الدولي المغربي مراد باتنا، لاعب الجزيرة، وخلافه مع ناديه السابق الوحدة، بعد أن أيد حكم الاتحاد الدولي للعبة الذي كان في صالح النجم السابق للفتح الرباطي.وقررت هيئة التحكيم في الاتحاد الإماراتي قبول طلب باتنا وفريقه الحالي الجزيرة، بينما تم رفض شكوى نادي الوحدة في حقهما، استنادا إلى حكم ""الفيفا"" في القضية نفسها، وبالتالي وضع حدا لهذه القضية التي كانت محل جدل كبير.وبات انتقال باتنا إلى الجزيرة سليما وصحيحا، وهو القرار الذي أصدره الجهاز الوصي على تدبير شؤون الكرة العالمية، بينما استمرت هيئة التحكيم الإماراتية في النظر في القضية قبل أن تقدم على إصدار قرارها الحاسم بعد جدل استمر منذ الانتقالات الصيفية الماضية.وكان فريق الوحدة تقدم قبل أشهر بشكوى ضد باتنا، بعد فسخ تعاقده مع النادي، والانتقال إلى الجزيرة. وأقر ""الفيفا"" بصحة فسخ باتنا عقده مع الوحدة، وانتقاله إلى الجزيرة، وهو ما أقره الاتحاد الإماراتي الذي أنصف البالغ من العمر 29 سنة.تجدر الإشارة إلى أن حكم ""الفيفا"" يتضمن إلزام نادي الوحدة بسداد مليون و100 ألف يورو لباتنا، تمثل مستحقات اللاعب وباقي قيمة عقده، بينما طالب اللاعب في وقت سابق بحصوله على مليونين ونصف المليون يورو، بالإضافة إلى تعويض مالي.",sport
609,ce2a8f9c055e11eb8df4646e69d991ea,نادي بوردو يكافئ الموهبة المغربية ياسين بوجومة,الخميس 04 يونيو 2020 - 00:50,أوعنا بلعيد,"كافأ مسؤولو نادي بوردو الفرنسي لكرة القدم موهبتهم المغربية، وذلك بتوقيع أول عقد احترافي معه خلال مسيرته الكروية، بعد نجاح المفاوضات السابقة بين الطرفين.وأعلن الفريق الفرنسي، الأربعاء، عبر موقعه الإلكتروني الرسمي، توصله إلى اتفاق نهائي ورسمي مع بوجومة، البالغ من العمر 18 سنة، أفضى إلى توقيع الأخير لأول عقد احترافي في مسيرته لثلاث سنوات، ليستمر بموجب ذلك مع المجموعة إلى غاية يوليو 2023.وقال بوردو في بيان رسمي: ""يسر إف سي جيروندينز دي بوردو أن يعلن عن توقيع عقد ياسين بوجومة المهني، قام لاعب خط الوسط الشاب بالتوقيع مع الفريق لثلاثة مواسم كروية مقبلة"".وأضاف: ""يسر بوردو أن يرى اللاعب ياسين يستقر في النادي مع مرور الوقت، كما نتمنى له التوفيق في المواسم المقبلة مع نادينا"".ولد ياسين في 23 يوليو 2001 في شامبري ليه تور، وسوف يحتفل بعيد ميلاده التاسع عشر قريبا، وكان قد وصل قبل أقل من عام من تورز. وخلال هذا الموسم، أكد لاعب خط الوسط الشاب كل ما كان يدركه المسؤولون في بوردو بأنه قادر على النمو كحامل للشعلة وصانع ألعاب.وأوضح بوردو أن الموهوب المغربي: ""يتمتع بصفات فنية رائعة ويستمتع باللعب مع زملائه في الفريق، ويملك أيضًا مهارات كبيرة في التمريرات والمراوغة"".وكان اللاعب سالف الذكر قد ألقى نظرة خاطفة على عالم الساحرة المستديرة في شقها الاحترافي الموسم الماضي من خلال المشاركة في التدريب مع الفريق الأول، بقيادة باولو سوزا، بينما يعتبر عقده المهني الحالي خطوة جديدة في حياته المهنية الشابة؛ إذ سيكون قادراً على مواصلة تقدمه والعمل لمحاولة الحصول على وقت أكبر للعب.",sport
610,cf0940b0055e11eba2ff646e69d991ea,منافسات الكرة تقترب من العودة إلى ملاعب آسيا,الأربعاء 03 يونيو 2020 - 18:45,هسبريس - أ.ف.ب,"اقتربت عجلة دوري أبطال آسيا في كرة القدم من الدوران، لكن يتعين عليها انتظار استئناف البطولات المحلية حسب ما ذكره الأمين العام للاتحاد القاري، الماليزي دايتو ويندسور جون، لوكالة فرانس برس.وبدأت بعض بطولات كرة القدم في العالم استئناف نشاطها إثر توقف بدأ مارس الماضي بسبب تفشي فيروس كورونا المستجد، لكن معظم الدوريات مازالت متوقفة حتى الآن.وقال الأمين العام للاتحاد الآسيوي: ""نحن نقترب من عودة كرة القدم""؛ لكنه أضاف بشأن المسابقة القارية: ""يجب أن ننتظر أولا عودة كل الدوريات المحلية"".وعُلّقت جميع مباريات دوري أبطال آسيا والمسابقة الرديفة للأندية، كأس الاتحاد الآسيوي، إلى جانب مباريات المنتخبات في تصفيات كأس العالم والألعاب الأولمبية، بسبب ""كوفيد-19"".ومن الدول الـ12 الممثلة في دوري الأبطال، كانت كوريا الجنوبية الوحيدة التي تعود إلى الملاعب، فيما تعود أربع بطولات أخرى في يونيو ويوليوز. ومن المقرر أن يعود الدوري التايلاندي في سبتمبر.وقال جون إن الاتحاد القاري ""مازال في مفاوضات"" حول موعد الاستئناف، رافضا تحديد أي تاريخ لذلك.وتوقف دوري أبطال آسيا قبل أربع مراحل على نهاية دور المجموعات الذي يشارك فيه 32 فريقا. وكان مقررا إقامة نهائيي دوري الأبطال وكأس الاتحاد في نونبر المقبل.وعما إذا كان الاتحاد القاري سيعمد إلى تغيير شكل ونظام البطولتين، على غرار إقامة مباراة واحدة في الأدوار الإقصائية بدلا من ذهاب وإياب لتفادي انتقال العدوى، قال جون إن المحادثات مازالت مستمرة.وتابع المسؤول: ""ندرك أن أصحاب المصلحة، من بينهم المشجعون الشغوفون والرعاة الأوفياء، يتوقون لعودة المسابقات الآسيوية""، وأضاف: ""لاعبونا أيضا متحمسون للعودة إلى الملعب لإمتاع الجماهير. لكن كما كرّر الاتحاد الآسيوي منذ بداية هذه الجائحة فإن صحة الجميع تبقى الأولوية القصوى"".",sport
611,cfcdb1ae055e11eba19c646e69d991ea,الحارس المعاش يقترب من مغادرة نادي أياكس,الأربعاء 03 يونيو 2020 - 08:40,أوعنا بلعيد,يتجه المغربي عصام المعاش، حارس رديف أياكس أمستردام الهولندي لكرة القدم، إلى خوض تجربة احترافية جديدة بعدما رفضت إدارة ناديه إلى الآن تمديد عقده الذي سينتهي بنهاية الموسم الحالي.ووفق مصادر هسبريس، فإن المعاش، الذي يبلغ من العمر 20 سنة، يدخل ضمن مخططات ثلاثة أندية هولندية؛ وهي اكسيلسيور ودين بوش وكامبور، والتي تحاول الاستفادة من خدماته بعد نهاية عقده الصيف المقبل.وأوضحت المصادر ذاتها أن عصام المعاش فشل في أن يفرض نفسه مع رديف أياكس أمستردام، حيث اكتفى بالمشاركة في مباريات تعد على رؤوس الأصابع كما تم تصعيده إلى الفريق الأول في بعض المناسبات ليكون الحارس الثالث.وينتظر أن يخوض العملاق الهولندي منافسة الموسم المقبل بدون أقدام مغربية؛ وذلك بعد رحيل حكيم زياش إلى تشلسي الإنجليزي، ومع اقتراب رحيل كل من نصير مزراوي وزكرياء لبيض عن الفريق في المركاتو الصيفي المقبل.وكان الحارس المغربي سالف الذكر قد التحق بصفوف أياكس في صيف 2017 قادماً من نادي فيتيس أرنهيم، حيث لعب طوال الفترة الماضية لشباب أياكس، قبل أن يبدأ في الظهور تدريجياً مع كبار الفريق الهولندي.يذكر أن عصام المعاش مثّل، في مناسبات سابقة، منتخبات المغرب للشبان؛ غير أنه لم ينل فرصة اللعب مع المنتخب الأول.,sport
612,d0998434055e11eba06f646e69d991ea,"""ليون"" يعرض 5 ملايين يورو للتعاقد مع بلهندة",الأربعاء 03 يونيو 2020 - 06:16,أوعنا بلعيد,تقدّم نادي ليون الفرنسي لكرة القدم بعرض مهم مقابل الحصول على خدمات الدولي المغربي يونس بلهندة، نجم غلطة سراي التركي، الذي أصبح خروجه وشيكا بغية خوض تجربة احترافية جديدة بعيدا عن الملاعب التركية.ووفق ما كشفه الإعلامي الرياضي التركي إلكاز سينار، فإن إدارة نادي ليون الفرنسي عرضت مبلغ 5 ملايين يورو لضم يونس بلهندة من ناديه غلطة سراي التركي، بشرط أن يخفض اللاعب المغربي من راتبه السنوي الذي يصل إلى 2.5 ملايين يورو.ويفضّل متوسط ميدان الأسود خوض تجربة جديدة بالملاعب الأوروبية في وقت تشتد فيه المنافسة بين أندية خليجية بغية الاستفادة من خدماته، ويأتي على رأسها الهلال والاتحاد السعوديان. كما أن العلاقة المتوترة بين اللاعب وبين جماهير غلطة سراي تزيد من رغبته في تغيير الأجواء، بداية من الموسم المقبل.وأوضحت مصادر أخرى أن صفقة بلهندة معقدة، وسيتم الحسم في أمر رحيل اللاعب نهاية الموسم الحالي، لا سيما أن رازفان لوسيسكو، مدرب الهلال السعودي، أبدى اهتمامه بخدمات اللاعب ويريده لضخ دماء جديدة في خط المنتصف ويحاول ناديه إغراء غلطة سراي بثمانية ملايين تدفع على أقساط بعدما تأثرت ميزانية أغلب الفرق بسبب جائحة كورونا.ولن تكون مهمة الأندية السعودية بالسهلة أبدا للتعاقد مع البالغ من العمر ثلاثين سنة، لا سيما بعد دخول أندية قطرية على الخط واهتمامها جديا بخدمات اللاعب وتقديمها لعرضين بقيمة ثمانية ملايين يورو. كما أن وكيله سيعقد اجتماعات مع الأندية المهتمة من أجل حسم الموضوع، في حال تم التوافق على كل التفاصيل المتعلقة بانتقال اللاعب.يشار إلى أن اللاعب المذكور كان قد انتقل إلى غلطة سراي، في صيف 2017، قادما من دينامو كييف الأوكراني، وينتهي العقد الذي يجمعه بالفريق التركي في يونيو من سنة 2021، حيث شارك بلهندة مع فريقه في 25 مباراة خلال الموسم الجاري في جميع المسابقات، تمكن خلالها من إحراز خمسة أهداف وصناعة اثنين آخرين.,sport
613,d15f3990055e11eb8aaa646e69d991ea,"خرق ""الحجر"" يتسبب في تغريم كارسيلا ببلجيكا",الثلاثاء 02 يونيو 2020 - 10:03,هسبورت - حمزة اشتيوي,"تعرض الدولي المغربي المهدي كارسيلا، مهاجم نادي ""ستاندر دو لييج"" البلجيكي لكرة القدم، لغرامة مالية بعد خرقه للحجر الصحي قبل أيام، وخوضه لمباراة ودية في كرة القدم المصغرة، مُتجاهلا حالة الطوارئ الصحية التي تعيشها بلجيكا بسبب تفشي وباء ""كورونا""؛ ما استدعى تدخل الشرطة لتوقيف اللاعب المغربي وزملائه.وعلمت ""هسبورت""، من مصادر جد مطلعة، بأن الغرامة التي أُصدرت في حق كارسيلا كانت خفيفة، حيث تمثلت في 250 أورو، وأضافت أن إدارة ""ستاندر دو لييج"" قررت عدم إصدار أي قرار في حق كارسيلا، وزملائه في الفريق، إلى غاية انتهاء العطلة القصيرة التي منحتها إدارة النادي.وكان كارسيلا قد عمد إلى خرق الحجر الصحي، رفقة ستة لاعبين من زملائه في الفريق، للعب مباراة ودية في ""كرة القدم المصغرة"" مع لاعبي فريق ""إر.إف.سي. لييج"" الممارس بالدرجة الثالثة، في ملعب بعيد عن الأنظار، قبل أن تحج عشرات الجماهير لمتابعة اللقاء ويستدعي ذلك تدخل الأمنيين.جدير بالذكر أن اللاعب الدولي المغربي المهدي كارسيلا، صاحب الـ30 سنة، يُعدّ من بين أبرز لاعبي فريق ""ستاندر دو لييج"" البلجيكي، كما سبق له اللعب بمجموعة من الدوريات الأوروبية؛ أبرزها الإسباني والبرتغالي والروسي.",sport
614,d242565c055e11eb8c19646e69d991ea,شالكه: عقد حمزة منديل يساوي 6 ملايين يورو,الثلاثاء 02 يونيو 2020 - 06:34,أوعنا بلعيد,كشف مسؤولو شالكه الألماني عن المبلغ المطلوب مقابل الاستفادة من خدمات الدولي المغربي حمزة منديل، الذي سيغادر ناديه الحالي لخوض تجربة احترافية جديدة ابتداء من الموسم المقبل.وحددت إدارة الأزرق الملكي الألماني 6 ملايير سنتيم (6 ملايين يورو) مبلغا يجب دفعه من قبل الأندية المهتمة بخدمات الظهير المغربي إن هي رغبت في شراء ما تبقى من عقده، والاستفادة من خدماته ابتداء من المركاتو الصيفي المقبل.وكانت مصادر فرنسية قد كشفت رغبة الطاقم التقني لنادي بوردو الفرنسي في التعاقد مع حمزة منديل، سواء على شكل إعارة أو صفقة نهائية، مستغلا بذلك الرغبة الباردة لدى الطاقم التقني للأزرق الملكي الألماني، المنفتح بشكل كبير على فكرة تسريح حمزة نهاية الموسم.وتبدو حظوظ ديجون الفرنسي في التعاقد مع اللاعب سالف الذكر ضئيلة، بعدما ساهم فيروس كورونا المستجد في حرمانه من شراء عقد المدافع المغربي بمبلغ 5 ملايين يورو، بسبب الأزمة المالية الخانقة التي تعاني منها أغلب الأندية الأوروبية عقب توقف الدوريات، قبل أن تقدم الحكومة الفرنسية على إلغاء الدوري الفرنسي بشكل رسمي.ويرتبط مستقبل حمزة منديل، الذي يبلغ من العمر 22 سنة، بالعودة إلى أجواء التباري بالدوري الفرنسي، ويبقى نادي بوردو الأوفر حظا لنيل خدماته، لا سيما وأنه آخر الأندية التي أبدت اهتمامها بنيل خدماته بعد المستوى الذي ظهر به بقميص ديجون الموسم الحالي الذي تم إلغاؤه بسبب جائحة كورونا.,sport
615,d33cb7dc055e11eb99e1646e69d991ea,"""الوصل الإماراتي"" يرغب في التعاقد مع وليد أزارو",الثلاثاء 02 يونيو 2020 - 04:49,أوعنا بلعيد,"انضاف نادي الوصل الإماراتي لكرة القدم، الإثنين، إلى ركب الأندية المهتمة بخدمات الدولي المغربي وليد أزارو، مهاجم الأهلي المصري، الذي ستنتهي فترة إعارته للاتفاق السعودي بنهاية الموسم الحالي.وحسب مصادر سعودية، من بينها صحيفة ""البلاد""، فإن إدارة الوصل الإماراتي أبدت اهتمامها الجدي بنيل خدمات المهاجم السابق لفريق الدفاع الحسني الجديدي؛ إذ ترغب في التعاقد معه خلال الانتقالات الصيفية المقبلة.وقالت المصادر ذاتها إن المفاوضات قد تبدأت مع وكيل أعمال المهاجم المغربي بغية الوصول إلى اتفاق نهائي حول العقد الذي قد يجمع بينهما في حال اقتنع أزارو بالانتقال إلى الفريق الإماراتي، على الرغم من العروض الأخرى المطروحة على طاولته.ورغم رفض المدرب السويسري، رينييه فايلر، عودة أزارو إلى الأهلي، إلا أن إدارة الفريق تعمل على تمديد عقده الذي مازال ساريا لموسم آخر من أجل الإبقاء عليه في حال نجحت لجنة التخطيط التابعة للأهلي في الضغط على المدرب لتليين موقفه.وتناقش لجنة التخطيط للكرة بالأهلي في اجتماعها المقبل، المقرر له منتصف الأسبوع الجاري، موقف وليد أزارو، سواء بالبقاء أو الرحيل، وتبحث عروضه التي تداولتها وسائل الإعلام.وكان المهاجم المغربي، البالغ من العمر أربعة وعشرين عاما، قد انتقل إلى الاتفاق السعودي خلال فترة الانتقالات الشتوية الماضية لمدة 6 أشهر. وتبقى له سنة أخرى مع الأهلي، وفق ما ينص عليه عقده، يحق له بعد انتهائها الانتقال إلى أي نادٍ مجانا.ويستغل مهاجم الأسود فترة توقف النشاط الرياضي بسبب ""جائحة كورونا"" للمفاضلة بين هذه العروض، لا سيما وأن إدارة الأحمر المصري كانت قد حددت مبلغ ثلاثة ملايين دولار مقابل بيع عقده للأندية المهتمة بخدماته في حال رفض التجديد وأصر على الرحيل.",sport
616,d3ddfef8055e11ebb05c646e69d991ea,المغربي أدم غويدار يخوض تجربة جديدة بفرنسا,الثلاثاء 02 يونيو 2020 - 03:15,أوعنا بلعيد,"عزز نادي أميان الفرنسي لكرة القدم صفوفه بتعاقده رسميا مع المغربي الموهوب أدم غويدار قادما من فريق ""كان""، دون الكشف عن قيمة العقد وعدد السنوات التي سيقضيها مع المجموعة الجديدة.وأعلن الفريق الفرنسي، الاثنين، عن تعاقده مع الموهوب البالغ من العمر 16 سنة، عبر بيان نشره على موقعه الإلكتروني الرسمي، جاء فيه: ""يرحب نادي أميان باللاعب أدم غويدار من مواليد (2005)، والذي انضم إلى مركز تدريب فريقنا قادما من نادي كان"".وأضاف البيان ذاته: ""سينضم اللاعب الجديد إلى زملائه بمركز التدريب، ابتداء من الموسم المقبل""، علما أن المتعاقد الجديد يشغل مركز متوسط الميدان.وكان الفريق المذكور قد أعلن، في وقت سابق، أنه سيرفع دعوى قضائية ضد قرار هبوطه إلى دوري الدرجة الثانية لكرة القدم في أعقاب إلغاء الموسم الحالي، بفعل أزمة فيروس كورونا المستجد.وكان أميان يحتل المركز ما قبل الأخير بجدول الترتيب بدوري الدرجة الأولى عندما تم إلغاء الموسم، قبل 10 جولات من نهايته؛ ولكنه كان يبتعد بفارق أربع نقاط فقط عن منطقة الأمان.وقال بيرنارد جوانين، رئيس نادي أميان، إن ""القرار غير عادل وغير متسق ولا أساس له من الصحة""، متسائلا: ""كيف يمكن هبوط فريقين في الجولة الثامنة والعشرين من الموسم مع تبقي ربع جولات الموسم؟"".وأضاف جوانين: ""الدوري يتكون من 38 جولة، و28 جولة لا تعكس العمل الحقيقي الذي قامت به الفرق وسنضطر للجوء إلى المحكمة، المسار القضائي في صفنا، واثق من أن العدالة ستنصفنا"".",sport
617,d4e71ede055e11eb95bc646e69d991ea,"منصور يرفض حذف بوطيب من ""احتفالية الزمالك""",الثلاثاء 02 يونيو 2020 - 02:55,أوعنا بلعيد,"تحدث مرتضى منصور، رئيس الزمالك المصري لكرة القدم، عن الواقعة الأخيرة التي أثارت استغراب وسخرية الدولي المغربي خالد بوطيب، عندما تم حذف صورته من بين الصور التي نشرها الحساب الرسمي للفريق تخليدا لذكرى تتويج النادي بـ""كأس الكونفدرالية"".وأعلن رئيس الزمالك رفضه فكرة إزالة صورة المهاجم المغربي الذي ساهم في تتويج المجموعة باللقب الإفريقي، مشددا على إحالة مرتكب هذه الواقعة على التحقيق ومحاسبته على فعلته.وقال منصور في مداخلة هاتفية مع برنامج ""الماتش"" على فضائية ""صدى البلد"": ""لسنا مثل غيرنا من الأندية نهاجم لاعبين رحلوا عن الفريق، ومهما كان الخلاف مع خالد بوطيب فهو ساهم مع فريقه في حصد اللقب الإفريقي، وهذا نقدره لأننا نادي قيم ومبادئ"".وكان بوطيب، البالغ من العمر 33 سنة، قد سخر من رد فعل ناديه السابق بالتزامن مع ذكرى تتويجه بلقب كأس ""الكاف""، بعدما احتفلت الصفحة الرسمية للنادي على موقع التواصل الاجتماعي ""فيسبوك"" بأول ذكرى للتتويج بالكونفدرالية، حيث نشرت صورة فرحة اللاعبين لحظة الانتصار.وتعمدت صفحة الزمالك الرسمية حذف المهاجم المغربي من صورة الاحتفال، مع الإبقاء على باقي اللاعبين دون استثناء، بينما اختار بوطيب صفحته الرسمية على موقع التواصل الاجتماعي ""أنستغرام"" لنشر الصورة الأصلية مع تعبيرات وجه ضاحكة، كرد ساخر على فعلة صفحة الزمالك.وساهم المهاجم المغربي سالف الذكر في تتويج الزمالك ببطولة الكونفدرالية الإفريقية النسخة الماضية، لأول مرة في تاريخه، على حساب ممثل الكرة المغربية نهضة بركان، في اللقاء الذي أقيم على أرضية ملعب ""برج العرب"" بالإسكندرية، ضمن إياب نهائي البطولة الكونفدرالية بنتيجة (5 / 3) بضربات الترجيح، بعد انتهاء اللقاء بفوز الفريق الأبيض بهدف دون رد.",sport
618,d607a1f8055e11eb9d4f646e69d991ea,الاتحاد الألماني يحقق في تحيات حكيمي لجورج فلويد,الاثنين 01 يونيو 2020 - 21:35,أوعنا بلعيد,"شهدت المباراة التي جمعت أمس فريق بادربورن بضيفه بوروسيا دورتموند، برسم الجولة الـ29 من مسابقة البوندسليغا، تضامن الدولي المغربي أشرف حكيمي، نجم أسود الفيستفال المعار من ريال مدريد الإسباني، مع جورج فلويد، المواطن الأمريكي الذي قتل على يد الشرطة في مدينة مينيابوليس بولاية مينيسوتا الأميركية.فبعد تسجيله الهدف الرابع لفريقه بتمريرة حاسمة من مارسيل شميلزر، خلع أسد الأطلس قميصه وكشف عن جملة تقول باللغة الإنجليزية ما معناه ""العدالة لجورج فلويد""، تكريما لروح المواطن الأميركي البالغ من العمر 46 سنة، الذي مات مخنوقا أثناء اعتقال عنيف من قبل الشرطة يوم الاثنين الماضي.كما فعل زميله في الفريق جادون سانشو الشيء نفسه. وفي وقت سابق من يوم أمس الأحد، ركع لاعب بوروسيا مونشنجلادباخ ماركوس ثورام، بعد تسجيله أمام يونيون برلين (4-1)، تحية لفلويد، في حين ارتدى ماكيني، اللاعب الدولي الأمريكي لشالكه 04، شارة ""العدالة لجورج فلويد"".وإذا كان عشاق كرة القدم عبر العالم بأسره قد أشادوا بهذه المبادرة، ولا سيما الصحافة الإسبانية؛ إذ وضعت صحيفة ""أس""، القريبة من أسوار ريال مدريد، صورة لحكيمي على غلافها لعددها الصادر اليوم الإثنين بعنوان عريض تنوه من خلاله بموقف النجم المغربي الرافض للميز العنصري، إلا أن مدراء البطولة الألمانية يمكن أن يوجهوا توبيخا للأطراف المعنية جراء الرسائل السياسية التي بعثوها عبر تضامنهم مع فلويد.ومن المقرر أن تقوم لجنة الرقابة في الاتحاد الألماني لكرة القدم بالتحقيق في تحيات جورج فلويد، وغيرها من الإيماءات السياسية التي قدمها عدد من اللاعبين أثناء إجراء مباريات البوندسليغا نهاية هذا الأسبوع.وأكد انطون ناكرينير، رئيس اللجنة المشرفة على فتح التحقيق، أن الهيئة المشرفة للوزارة الوصية ستقوم بدراسة هذه المسألة في الأيام القادمة وستدرس ملابسات القضية، وفق ما صرح به لوسائل الإعلام اليوم الإثنين.وكان الظهير المغربي، البالغ من العمر 22 سنة، قد احتفل بهدفه في شباك بادربون حينما لوح بيديه على شكل علامة ""X"" قبل أن يكشف عن عبارة مكتوبة على قميصه السفلي، مطالبا من خلالها بتحقيق العدالة لجورج فلويد.وشهدت الولايات المتحدة احتجاجات في جميع أنحاء البلاد بعد وفاة جورج فلويد وبرونا تايلور في مينيابوليس ولويزفيل، على التوالي، وهما مواطنان أميركيان من أصل إفريقي قتلا على يد الشرطة، ليصبحا أحدث الضحايا في بلد شهد عددًا من الحوادث المماثلة في السنوات الأخيرة.",sport
